TIPO DE REGISTRO                  ;CÓDIGO DA UF;NÚMERO SEQUENCIAL;DV DO SEQUENCIAL;NÚMERO DO DOMICÍLIO;ESTRATO GEOGRÁFICO;FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)           ;PERÍODO REAL DA COLETA;QUANTIDADE DE MORADORES      ;QUANTIDADE DE UC                ;QUANTIDADE DE FAMÍLIAS;TIPO DE DOMICILIO;MATERIAL QUE PREDOMINA NAS PAREDES EXTERNAS;MATERIAL QUE PREDOMINA NA COBERTURA;MATERIAL QUE PREDOMINA NO PISO;QUANTIDADE DE CÔMODOS;CÔMODOS SERVINDO DE DORMITÓRIO;EXISTÊNCIA DE ÁGUA CANALIZADA;PROVENIÊNCIA DA ÁGUA;QUANTIDADE DE BANHEIROS;ESCOADOURO SANITÁRIO;CONDIÇÃO DE OCUPAÇÃO;TEMPO DE ALUGUEL;TIPO DE CONTRATO DE ALUGUEL;EXISTÊNCIA DE PAVIMENTAÇÃO NA RUA;IMPUTAÇÃO - QUANTIDADE DE CÔMODOS;IMPUTAÇÃO - QUANTIDADE DE BANHEIROS;IMPUTAÇÃO - ESCOADOURO SANITÁRIO;RENDA MONETÁRIA MENSAL DO DOMICÍLIO;RENDA NÃO MONETÁRIA MENSAL DO DOMICÍLIO;RENDA TOTAL MENSAL DO DOMICÍLIO               
1;35;15;0;4;2;2478,594302;42;2;1;1;1;1;2;2;11;2;1;1;2;1;1;0;0;1;0;0;0;6347;742,5;7089,501221
1;35;15;0;5;2;2478,594302;44;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;953,25;385,63;1338,881222
1;35;15;0;6;2;2478,594302;44;4;1;2;1;1;2;2;5;2;1;1;2;1;1;0;0;1;0;0;0;3415,43;1183,69;4599,121121
1;35;15;0;7;2;2478,594302;46;3;1;1;1;1;2;2;9;2;1;1;2;1;6;3;2;1;0;0;0;6060;2,18;6062,181111
1;35;15;0;8;2;2478,594302;46;1;1;1;2;1;2;2;9;1;1;1;3;1;6;2;2;1;0;0;0;17624,86;163,33;17788,19112
1;35;15;0;9;2;2478,594302;48;5;1;1;1;1;2;3;10;4;1;1;3;1;1;0;0;1;0;0;0;8352,42;203,19;8555,611121
1;35;16;8;1;2;5197,939678;41;5;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;924,8;553,61;1478,411222
1;35;16;8;11;2;5197,939678;51;5;1;1;1;1;1;2;5;3;1;1;1;1;1;0;0;1;0;0;0;1868,5;168,75;2037,261222
1;35;16;8;2;2;5197,939678;41;5;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;1050,36;427,6;1477,961222
1;35;16;8;3;2;5197,939678;43;4;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;492,38;350;842,3821222
1;35;16;8;4;2;5197,939678;43;2;1;1;1;1;1;2;2;1;1;1;1;1;1;0;0;1;0;0;0;287,86;216;503,8612222
1;35;16;8;6;2;5197,939678;45;8;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1071,79;272,1;1343,891122
1;35;16;8;7;2;5197,939678;47;6;1;2;1;1;2;4;3;2;1;1;1;1;1;0;0;1;0;0;0;1499,45;346,5;1845,954122
1;35;16;8;8;2;5197,939678;47;1;1;1;1;1;1;4;3;1;1;1;1;1;1;0;0;1;0;0;0;16,33;400,84;417,1711221
1;35;16;8;9;2;5197,939678;49;2;1;1;1;1;1;4;5;1;1;1;1;1;1;0;0;1;0;0;0;794,66;317,33;1111,991222
1;35;17;6;1;3;1118,542652;1;3;1;1;1;1;2;2;5;1;1;1;2;1;6;1;1;1;0;0;0;3701,89;10,3;3712,191111
1;35;17;6;10;3;1118,542652;11;5;1;2;1;1;1;2;6;2;1;1;2;1;1;0;0;1;0;0;0;1529,77;510;2039,771121
1;35;17;6;11;3;1118,542652;11;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;415;509;924,0011212
1;35;17;6;12;3;1118,542652;13;2;1;1;1;1;1;2;6;1;1;1;1;1;1;0;0;1;0;0;0;1742,68;909,13;2651,821121
1;35;17;6;13;3;1118,542652;13;2;1;1;1;1;1;2;6;1;1;1;1;1;1;0;0;1;0;0;0;2717,13;408;3125,131121
1;35;17;6;2;3;1118,542652;3;4;1;2;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;1621,33;507,42;2128,751121
1;35;17;6;3;3;1118,542652;4;5;1;2;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2681,1;523,89;3204,991121
1;35;17;6;5;3;1118,542652;5;5;1;1;1;1;1;2;10;4;1;1;3;1;1;0;0;1;0;0;0;5915,28;336,67;6251,951121
1;35;17;6;6;3;1118,542652;6;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;4849,63;558,12;5407,751121
1;35;17;6;7;3;1118,542652;7;4;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2711,71;510;3221,711121
1;35;17;6;8;3;1118,542652;8;2;1;1;1;1;1;2;8;2;1;1;1;1;1;0;0;1;0;0;0;1650,03;518,83;2168,871121
1;35;17;6;9;3;1118,542652;9;4;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;11168,05;714;11882,05112
1;35;18;4;1;3;790,1467339;14;3;1;1;1;1;1;2;7;2;1;1;1;1;1;0;0;1;0;0;0;897,13;552;1449,131222
1;35;18;4;10;3;790,1467339;23;3;1;1;1;1;1;2;5;1;1;1;1;1;6;3;1;1;0;0;0;2578,51;28,51;2607,021222
1;35;18;4;11;3;790,1467339;24;2;1;1;1;1;1;2;6;1;1;1;1;1;1;0;0;1;0;0;0;4189,22;183,91;4373,131222
1;35;18;4;12;3;790,1467339;25;3;1;1;1;1;1;2;5;1;1;1;1;1;6;3;3;1;0;0;0;4615,71;475,13;5090,841222
1;35;18;4;13;3;790,1467339;26;4;1;1;1;1;1;3;5;2;1;1;1;1;2;0;0;1;0;0;0;2987,33;397,04;3384,381122
1;35;18;4;2;3;790,1467339;15;5;1;2;1;1;1;2;5;2;1;1;1;1;6;1;2;1;0;0;0;2974,02;17,63;2991,641222
1;35;18;4;3;3;790,1467339;16;4;1;1;1;1;2;2;5;2;1;1;2;1;1;0;0;1;0;0;0;8365,58;378,38;8743,971222
1;35;18;4;4;3;790,1467339;17;3;1;1;1;1;1;5;7;3;1;1;2;1;1;0;0;1;0;0;0;4398,36;355,05;4753,421222
1;35;18;4;5;3;790,1467339;18;3;1;1;1;1;1;2;4;1;1;1;1;1;4;0;0;1;0;0;0;2287,36;290,83;2578,201222
1;35;18;4;6;3;790,1467339;19;2;1;1;1;1;1;2;5;1;1;1;1;1;2;0;0;1;0;0;0;1663,38;224,6;1887,981122
1;35;18;4;8;3;790,1467339;21;5;1;1;1;1;1;2;6;2;1;1;1;1;6;3;3;1;0;0;0;10639,09;109,51;10748,60122
1;35;18;4;9;3;790,1467339;22;6;1;1;1;1;1;2;13;5;1;1;3;1;1;0;0;1;0;0;0;5395,58;1237,82;6633,401222
1;35;19;2;10;3;1006,991875;43;3;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2137,5;400;2537,501222
1;35;19;2;11;3;1006,991875;45;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;1658,75;360,65;2019,401222
1;35;19;2;12;3;1006,991875;46;4;1;1;1;1;1;2;6;2;1;1;2;1;4;0;0;1;0;0;0;1626,1;345,13;1971,231222
1;35;19;2;13;3;1006,991875;47;1;1;1;1;1;1;2;4;1;1;1;1;1;6;3;1;1;0;0;0;784;0;784,0012222
1;35;19;2;14;3;1006,991875;50;4;1;1;1;1;1;2;9;3;1;1;3;1;1;0;0;1;0;0;0;5764,58;0;5764,581212
1;35;19;2;15;3;1006,991875;51;3;1;1;1;1;1;2;8;2;1;1;2;1;1;0;0;1;0;0;0;2041,77;346,5;2388,271222
1;35;19;2;16;3;1006,991875;52;4;1;1;1;1;1;2;9;3;1;1;3;1;1;0;0;1;0;0;0;7508,74;594;8102,741112
1;35;19;2;2;3;1006,991875;28;3;1;1;1;1;1;2;4;2;1;1;1;1;1;0;0;1;0;0;0;2877,23;53,9;2931,131222
1;35;19;2;4;3;1006,991875;33;4;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2484,31;1198,26;3682,571222
1;35;19;2;5;3;1006,991875;35;6;1;1;1;1;2;2;4;2;1;1;1;1;6;2;2;1;0;0;0;2004,1;8;2012,101222
1;35;19;2;6;3;1006,991875;37;2;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;2300,2;400;2700,201222
1;35;19;2;7;3;1006,991875;38;4;1;1;1;1;2;2;4;1;1;1;1;1;6;3;1;1;0;0;0;2289,5;0;2289,501222
1;35;19;2;9;3;1006,991875;42;3;1;1;1;1;1;2;13;2;1;1;3;1;1;0;0;1;0;0;0;2473,1;976,01;3449,111122
1;35;20;6;1;4;7795,836404;1;5;1;1;1;1;1;2;9;2;1;1;2;1;1;0;0;1;0;0;0;4218,21;567,1;4785,311222
1;35;20;6;10;4;7795,836404;11;3;1;1;1;1;1;2;6;2;1;1;2;1;4;0;0;1;0;0;0;4840;357;5197,001222
1;35;20;6;3;4;7795,836404;1;5;1;1;1;1;1;2;11;4;1;1;4;1;1;0;0;1;0;0;0;4253,96;1170,46;5424,411222
1;35;20;6;4;4;7795,836404;4;3;1;1;1;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;268,38;709,5;977,8812222
1;35;20;6;6;4;7795,836404;4;3;1;1;1;1;2;2;4;1;1;1;1;1;6;2;2;1;0;0;0;2432,29;15,3;2447,591222
1;35;20;6;7;4;7795,836404;7;1;1;1;1;1;2;7;5;1;1;1;1;1;1;0;0;1;0;0;0;448,57;578,44;1027,011222
1;35;20;6;8;4;7795,836404;7;2;1;1;1;1;1;2;4;1;1;1;1;1;6;3;3;1;0;0;0;1538,43;85,1;1623,531222
1;35;20;6;9;4;7795,836404;7;2;1;1;1;1;1;2;8;1;1;1;4;1;4;0;0;1;0;0;0;2668,71;1521,43;4190,131222
1;35;21;4;1;4;3142,416994;2;2;1;1;1;1;1;2;3;1;1;1;1;1;6;1;2;1;0;0;0;3472,27;201,23;3673,501222
1;35;21;4;10;4;3142,416994;11;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;3842,08;576,3;4418,381122
1;35;21;4;11;4;3142,416994;12;3;1;1;2;1;2;2;5;2;1;1;1;1;6;2;2;1;0;0;0;1174,03;29,37;1203,401122
1;35;21;4;12;4;3142,416994;12;4;1;1;1;1;1;2;6;2;1;1;2;1;6;3;2;1;0;0;0;8963,58;0;8963,581122
1;35;21;4;2;4;3142,416994;2;2;1;1;1;1;2;2;4;1;1;1;1;1;6;3;1;1;0;0;0;3176,13;30,2;3206,331222
1;35;21;4;3;4;3142,416994;2;6;1;1;1;1;1;7;4;2;1;1;1;1;6;3;3;1;0;0;0;961,28;97,93;1059,211222
1;35;21;4;4;4;3142,416994;5;3;1;1;1;1;1;2;8;2;1;1;2;1;1;0;0;1;0;0;0;1416;564,57;1980,571222
1;35;21;4;6;4;3142,416994;5;4;1;1;1;1;1;7;5;3;1;1;1;1;6;1;1;1;0;0;0;1445,43;58,03;1503,461222
1;35;21;4;7;4;3142,416994;9;4;1;2;1;1;1;3;7;3;1;1;1;1;1;0;0;1;0;0;0;1426,57;822,18;2248,751222
1;35;21;4;8;4;3142,416994;8;4;1;1;1;1;1;3;5;2;1;1;1;1;6;2;2;1;0;0;0;3246;142,03;3388,031222
1;35;22;2;1;4;8819,079812;3;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;924,76;463,8;1388,561222
1;35;22;2;10;4;8819,079812;12;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;2145,75;377,53;2523,281122
1;35;22;2;11;4;8819,079812;13;3;1;1;2;1;2;5;9;3;1;1;3;1;4;0;0;1;0;0;0;2436,08;3152,53;5588,621122
1;35;22;2;13;4;8819,079812;13;2;1;1;1;1;1;4;3;1;1;1;1;1;6;2;2;1;0;0;0;2505,67;81,21;2586,871122
1;35;22;2;5;4;8819,079812;6;2;1;1;1;1;1;2;3;1;1;1;1;1;6;3;1;1;0;0;0;452;518,03;970,0412222
1;35;22;2;6;4;8819,079812;6;4;1;2;1;1;2;2;4;2;1;1;1;1;4;0;0;1;0;0;0;2129,58;749,63;2879,211222
1;35;22;2;7;4;8819,079812;9;3;1;1;2;1;2;2;7;2;1;1;2;1;1;0;0;1;0;0;0;7260;440;7700,001212
1;35;22;2;9;4;8819,079812;9;2;1;1;2;1;2;2;7;1;1;1;2;1;1;0;0;1;0;0;0;2385,5;544,8;2930,301222
1;35;23;0;1;4;4682,969111;14;3;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;2;0;0;0;792,28;473,43;1265,711222
1;35;23;0;12;4;4682,969111;24;4;1;1;1;1;2;2;7;3;1;1;2;1;1;0;0;2;0;0;0;1354,96;555,5;1910,461222
1;35;23;0;13;4;4682,969111;26;3;1;1;1;1;2;2;3;1;1;1;1;1;6;3;1;2;0;0;0;1301,5;119,49;1420,991222
1;35;23;0;2;4;4682,969111;14;3;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;2;0;0;0;2861,66;323,41;3185,071221
1;35;23;0;4;4;4682,969111;16;3;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1227,08;387;1614,081222
1;35;23;0;5;4;4682,969111;18;2;1;1;1;1;2;4;5;1;1;1;1;1;1;0;0;2;0;0;0;1635;367,92;2002,921222
1;35;23;0;6;4;4682,969111;18;2;1;1;1;1;1;2;5;1;1;1;2;1;1;0;0;2;0;0;0;1812,06;353,5;2165,561222
1;35;23;0;7;4;4682,969111;21;4;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;2;0;0;0;1952,48;303;2255,481222
1;35;23;0;8;4;4682,969111;20;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;2;0;0;0;1620;501,68;2121,681222
1;35;24;9;11;4;15068,45041;25;2;1;1;1;1;2;2;8;2;1;1;3;1;1;0;0;1;0;0;0;1110,69;1488,12;2598,821222
1;35;24;9;12;4;15068,45041;25;2;1;1;2;1;2;1;8;1;1;1;3;1;1;0;0;1;0;0;0;5440,63;358,72;5799,351122
1;35;24;9;13;4;15068,45041;25;3;1;1;1;1;2;3;6;2;1;1;1;1;6;3;1;1;0;0;0;8424,64;0;8424,641222
1;35;24;9;3;4;15068,45041;17;3;1;1;2;1;2;3;7;2;1;1;2;1;2;0;0;1;0;0;0;4477,5;948,13;5425,631222
1;35;24;9;5;4;15068,45041;19;4;1;1;2;1;2;3;7;3;1;1;2;1;1;0;0;1;0;0;0;6324,15;658;6982,151122
1;35;24;9;8;4;15068,45041;21;3;1;1;2;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;8170,13;649,14;8819,271122
1;35;24;9;9;4;15068,45041;23;2;1;1;2;1;2;3;7;2;1;1;2;1;2;0;0;1;0;0;0;7916,51;808;8724,511122
1;35;25;7;1;4;2262,222865;27;4;1;1;1;1;2;2;5;2;1;1;1;1;6;2;3;1;0;0;0;4034,67;12,38;4047,041222
1;35;25;7;10;4;2262,222865;36;1;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;412;257,88;669,8812222
1;35;25;7;11;4;2262,222865;37;3;1;1;1;1;1;2;8;3;1;1;3;1;1;0;0;1;0;0;0;8958,1;800;9758,101222
1;35;25;7;12;4;2262,222865;38;4;1;1;1;1;1;4;4;2;1;1;1;1;1;0;0;1;0;0;0;861,67;359,16;1220,831222
1;35;25;7;13;4;2262,222865;39;3;1;1;1;1;1;2;4;1;1;1;1;1;6;1;1;1;0;0;0;1545;0;1545,001222
1;35;25;7;2;4;2262,222865;28;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;3246,88;1029,16;4276,041222
1;35;25;7;3;4;2262,222865;30;3;1;1;1;1;2;2;3;1;1;1;1;1;4;0;0;1;0;0;0;1258,98;200;1458,981222
1;35;25;7;4;4;2262,222865;30;3;1;1;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;7275,95;2852,33;10128,29122
1;35;25;7;5;4;2262,222865;31;2;1;1;1;1;2;2;7;2;1;1;2;1;1;0;0;1;0;0;0;1486,07;22;1508,071222
1;35;25;7;6;4;2262,222865;33;4;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;1342,28;151,16;1493,441222
1;35;25;7;7;4;2262,222865;33;2;1;1;1;1;2;2;3;1;1;1;1;1;6;3;2;1;0;0;0;2118,5;0;2118,501222
1;35;25;7;8;4;2262,222865;34;3;1;1;1;1;1;2;5;2;1;1;1;1;4;0;0;1;0;0;0;2139,5;600;2739,501122
1;35;25;7;9;4;2262,222865;35;3;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2317,5;459,16;2776,661222
1;35;26;5;1;4;3766,236323;27;3;1;1;1;1;1;2;10;2;1;1;4;1;1;0;0;1;0;0;0;3630,78;958,81;4589,591222
1;35;26;5;10;4;3766,236323;35;2;1;1;2;1;2;1;7;2;1;1;2;1;1;0;0;1;0;0;0;6792;1403,1;8195,101222
1;35;26;5;12;4;3766,236323;35;2;1;1;1;1;2;2;7;2;1;1;2;1;1;0;0;1;0;0;0;2508,18;564,15;3072,331222
1;35;26;5;13;4;3766,236323;39;1;1;1;1;1;1;2;6;1;1;1;2;1;4;0;0;1;0;0;0;250;1070,3;1320,301222
1;35;26;5;14;4;3766,236323;40;1;1;1;2;1;2;2;8;1;1;1;2;1;1;0;0;1;0;0;0;1752;3197,39;4949,391222
1;35;26;5;15;4;3766,236323;39;5;1;1;1;1;2;2;5;2;1;1;1;1;3;0;0;1;0;0;0;2017,35;829,4;2846,751222
1;35;26;5;3;4;3766,236323;27;6;1;1;2;1;2;2;4;2;1;1;1;1;3;0;0;1;0;0;0;3013,71;610,1;3623,811222
1;35;26;5;5;4;3766,236323;31;2;1;1;2;1;2;2;10;1;1;1;4;1;1;0;0;1;0;0;0;16558,95;2235;18793,95122
1;35;26;5;6;4;3766,236323;31;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1540,67;289,25;1829,921222
1;35;27;3;1;4;2594,630324;40;4;1;1;1;1;1;2;3;1;1;1;1;1;4;0;0;1;0;0;0;978,2;386,36;1364,561122
1;35;27;3;10;4;2594,630324;48;2;1;1;1;1;2;4;3;1;1;1;1;1;1;0;0;1;0;0;0;980;286,12;1266,121122
1;35;27;3;11;4;2594,630324;50;3;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2186,38;621,83;2808,201122
1;35;27;3;12;4;2594,630324;50;3;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;4035,61;457,13;4492,731122
1;35;27;3;13;4;2594,630324;52;3;1;1;1;1;1;2;3;1;1;1;1;1;6;2;2;1;0;0;0;2108,32;0;2108,321122
1;35;27;3;2;4;2594,630324;40;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;908,33;335;1243,331122
1;35;27;3;3;4;2594,630324;43;1;1;1;1;1;2;2;3;1;1;1;1;1;4;0;0;1;0;0;0;525,38;373,92;899,3011222
1;35;27;3;4;4;2594,630324;42;6;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2168,67;385;2553,671222
1;35;27;3;5;4;2594,630324;44;3;1;1;1;1;1;4;4;1;1;1;1;2;1;0;0;1;0;0;0;791,17;150;941,1711222
1;35;27;3;6;4;2594,630324;44;2;1;1;1;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;1817,3;240;2057,301122
1;35;27;3;7;4;2594,630324;46;4;1;1;1;1;2;2;5;2;1;1;1;1;6;2;1;1;0;0;0;3143,54;0;3143,541122
1;35;27;3;8;4;2594,630324;46;4;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;2263,28;415,22;2678,501122
1;35;27;3;9;4;2594,630324;48;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;830,29;443,49;1273,781122
1;35;28;1;1;4;2865,248919;41;3;1;1;1;1;2;2;3;1;1;1;1;1;6;1;1;1;0;0;0;977,67;0;977,6712222
1;35;28;1;10;4;2865,248919;49;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;3919,24;757,91;4677,151122
1;35;28;1;11;4;2865,248919;51;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;3684,32;564,3;4248,621122
1;35;28;1;12;4;2865,248919;51;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1875,28;297;2172,281122
1;35;28;1;13;4;2865,248919;51;2;1;1;1;1;2;2;3;1;1;1;1;1;6;3;1;1;0;0;0;776,65;0;776,6511222
1;35;28;1;2;4;2865,248919;42;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;850,75;582,22;1432,971222
1;35;28;1;3;4;2865,248919;43;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;707;642,41;1349,411122
1;35;28;1;4;4;2865,248919;44;2;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;927,88;615,69;1543,571122
1;35;28;1;5;4;2865,248919;45;4;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;0;4250,5;775;5025,501122
1;35;28;1;7;4;2865,248919;47;4;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;2572,13;318,28;2890,411122
1;35;28;1;8;4;2865,248919;47;5;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;3275,06;614,41;3889,471222
1;35;28;1;9;4;2865,248919;49;3;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1723,39;330,12;2053,511122
1;35;29;0;10;5;7677,113677;5;4;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2080,05;713,75;2793,801222
1;35;29;0;11;5;7677,113677;6;3;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2162,43;585,73;2748,161121
1;35;29;0;12;5;7677,113677;5;6;1;2;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;3195,88;578,71;3774,591221
1;35;29;0;13;5;7677,113677;7;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;2;0;0;0;2592,69;1599,17;4191,871221
1;35;29;0;14;5;7677,113677;7;6;1;1;1;1;1;4;3;1;1;1;1;5;1;0;0;2;0;0;0;1555,78;725,22;2281,001122
1;35;29;0;15;5;7677,113677;8;5;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;2;0;0;0;506,54;530,13;1036,681222
1;35;29;0;16;5;7677,113677;7;8;1;2;1;1;1;4;4;2;1;1;1;5;1;0;0;2;0;0;0;2903,3;467,36;3370,661222
1;35;29;0;17;5;7677,113677;9;4;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2164,83;4355,53;6520,361222
1;35;29;0;18;5;7677,113677;9;3;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;3066,14;446,5;3512,641222
1;35;29;0;19;5;7677,113677;10;3;1;1;3;1;1;4;2;1;1;3;1;5;4;0;0;2;0;0;0;60,08;308,49;368,5712222
1;35;29;0;2;5;7677,113677;1;4;1;1;1;1;2;4;8;4;1;1;1;1;1;0;0;2;0;0;0;9270,61;191,82;9462,441121
1;35;29;0;21;5;7677,113677;11;5;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;3023,73;448,42;3472,151222
1;35;29;0;22;5;7677,113677;11;3;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2305,05;407,35;2712,401222
1;35;29;0;25;5;7677,113677;14;2;1;1;1;1;1;2;8;1;1;3;2;5;1;0;0;2;0;0;0;3596,92;299,53;3896,451222
1;35;29;0;27;5;7677,113677;13;4;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;4137,22;396,29;4533,511222
1;35;29;0;3;5;7677,113677;1;4;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;3614,68;308,79;3923,461121
1;35;29;0;4;5;7677,113677;2;3;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;1488,15;374,83;1862,981221
1;35;29;0;5;5;7677,113677;3;2;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;1605;427,22;2032,221222
1;35;29;0;8;5;7677,113677;3;5;1;2;1;1;2;4;6;2;1;1;2;1;1;0;0;2;0;0;0;2276,31;346,5;2622,811222
1;35;29;0;9;5;7677,113677;5;2;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;4076,72;114,33;4191,051121
1;35;30;3;1;5;2276,921712;14;2;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2592,93;479,42;3072,351222
1;35;30;3;10;5;2276,921712;22;4;1;1;1;1;1;2;8;2;1;1;3;1;1;0;0;1;0;0;0;4089,59;381,92;4471,511222
1;35;30;3;12;5;2276,921712;24;3;1;1;1;1;1;2;3;1;1;1;1;1;6;2;1;1;0;0;0;1259,61;10,1;1269,711222
1;35;30;3;13;5;2276,921712;26;5;1;1;1;1;1;2;5;2;1;1;1;1;6;2;1;1;0;0;0;366,67;27,33;394,0012222
1;35;30;3;2;5;2276,921712;14;3;1;1;1;1;2;2;3;1;1;1;1;1;4;0;0;1;0;0;0;2804,72;246,25;3050,971222
1;35;30;3;3;5;2276,921712;17;3;1;1;1;1;2;2;9;3;1;1;3;1;6;2;2;1;0;0;0;4975,59;23,13;4998,711222
1;35;30;3;4;5;2276,921712;16;2;1;1;1;1;1;2;4;1;1;1;1;1;6;1;1;1;0;0;0;1987,99;171,62;2159,611222
1;35;30;3;5;5;2276,921712;18;4;1;1;1;1;1;2;3;1;1;1;1;1;6;2;2;1;0;0;0;2910,72;286,18;3196,901222
1;35;30;3;8;5;2276,921712;20;3;1;1;1;1;1;2;5;2;1;1;1;1;6;3;3;1;0;0;0;2110,57;81,6;2192,171222
1;35;30;3;9;5;2276,921712;22;2;1;1;1;1;1;2;4;1;1;1;1;1;6;3;2;1;0;0;0;873,25;77,52;950,7712222
1;35;31;1;1;5;3448,521019;15;4;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;0;4025,33;45,93;4071,271222
1;35;31;1;10;5;3448,521019;24;2;1;1;1;1;2;4;4;1;1;1;1;5;1;0;0;1;0;0;0;311,65;446,98;758,6312222
1;35;31;1;12;5;3448,521019;25;2;1;1;1;1;2;4;4;1;1;1;1;5;1;0;0;1;0;0;0;367,5;210,78;578,2812222
1;35;31;1;13;5;3448,521019;25;6;1;1;1;1;1;4;6;2;1;1;1;5;1;0;0;2;0;0;0;1352,67;368,13;1720,801222
1;35;31;1;2;5;3448,521019;15;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1849,08;408;2257,081222
1;35;31;1;5;5;3448,521019;19;3;1;1;1;1;2;2;4;1;1;1;1;5;6;2;1;1;0;0;0;2389,02;0;2389,021222
1;35;31;1;6;5;3448,521019;19;4;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;814;303;1117,001222
1;35;31;1;9;5;3448,521019;23;5;1;1;1;1;1;2;5;2;1;1;1;5;1;0;0;1;0;0;0;3150;404;3554,001222
